,Ticker,Year,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,CurrentRatio,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY,Unnamed: 0
0,MYPS,2024,193705257.9126358,-6.75237068751127,0.7915544936462244,0.6692669287204662,-0.1172261610444803,-0.0888266167113065,0.31971885662914,,-0.0991158453368529,,,,
1,MYPS,2023,260462452.5241852,-13.43074576002605,0.9032826399914868,0.8378069534304703,-0.0672548387208645,-0.0529399078949882,0.2703996171332855,,-0.0623797790830079,,0.0741356256629432,0.3239795029107261,
2,MYPS,2022,409298121.0436821,-23.01625828283653,1.353888589123465,1.409870589763604,-0.0588231402552983,-0.050518594695022,0.1643859179062759,,-0.0612554209480243,,-0.0661882490687904,0.0830196462641159,
3,MYPS,2021,436657621.0436821,40.66849408993966,1.43889655561785,1.519237145225897,0.0353811122790945,0.0320656783457371,0.1033950973252445,,0.0373566117758394,,-0.0099549101130175,1.603778889951077,
0,NABL,2024,1780945214.4241333,57.52778649861533,2.3455463729495705,3.820565646510936,0.0407724078347083,0.0231228811059068,0.76329271633425,,0.066412526520604,,,,
1,NABL,2023,2488029571.1517334,106.27155181751807,3.497567435829585,5.897481679984198,0.0329116059379217,0.0201343147650781,0.6346027327935223,,0.0554944533990708,,-0.0949636059011427,-0.2437495962271464,
2,NABL,2022,1898162392.787933,113.61479576153307,2.9563122969078703,5.105757588147299,0.0260204868308956,0.0154858336183572,0.6802767918189733,,0.0449391961137157,,-0.1187802218640371,-0.2863915940543311,
3,NABL,2021,1939755643.2724,17165.97914400354,3.1369612007219154,5.598851349875309,0.0001827429227547,0.0001070380856664,0.7072700956570255,,0.0003261597432285,,-0.0680879793635295,-0.9932363679894656,
0,NAT,2024,564316428.2423401,12.09863062500997,1.1090841394428603,1.6135220483737729,0.091670220690116,0.0570495861602496,0.6068516331147199,,0.1333640226223902,-0.722,,,
1,NAT,2023,824951515.5861969,8.357239979193777,1.5324157782829932,2.1061498481854053,0.1833638596113193,0.1122741686722869,0.633179401635416,,0.2520150017743759,-0.722,0.1199312636171806,1.1163089852711017,
2,NAT,2022,476786501.5517273,31.573174064745864,0.8829673980831348,1.4050406717502426,0.0279657470063816,0.0171625091063243,0.6294672785389143,,0.0445010903518594,-0.722,-0.1336449767288677,-0.8470180628298771,
3,NAT,2021,280064509.9146385,-1.6346686467748326,0.5621268185423767,1.465730785893699,-0.3438781429199374,-0.2012895464029926,0.7083755667642803,,-0.8966531466701557,-0.722,-0.4369216714799316,-12.345473809681478,
0,NBIX,2024,13727546782.443235,40.22135008040796,5.300825108098713,5.8283644471800775,0.1317913271807545,0.0917793852690456,0.4359578329536239,,0.1449072305014223,-0.811,,,
1,NBIX,2023,13232717782.443235,52.994464487157536,5.928636999302526,7.012197436512764,0.1118727598566308,0.0767976871501507,0.4567204301075269,,0.132319431932595,-0.811,-0.1987857173183883,-0.2683855845297392,
2,NBIX,2022,10687316530.586245,69.17356977725723,6.257943863793327,7.178959179543389,0.0904672678299566,0.0652256512010807,0.3869891087949408,,0.1037818230671055,-0.811,-0.2111175878331831,-0.3812575090108129,
3,NBIX,2021,7454104025.798035,83.19312528792449,5.425112100289691,6.576183525185739,0.0652110625909752,0.043232810615199,0.5083697234352256,,0.0790471989413321,-0.811,-0.2385974340028212,-0.4200647249190938,
0,NBN,2024,794565997.6293945,13.645068737088398,2.109650211158298,5.255170391141323,0.1546089837879745,0.0185910683311394,7.316304422861451,,0.3851333029094492,0.219,,,
1,NBN,2023,446613067.350769,10.107340786900425,1.5054559124352178,3.674617964051087,0.1489467847355416,0.0153964998547006,8.674067881737864,,0.3635593220338983,0.219,-0.1961480717209997,-0.2411773797461833,
2,NBN,2022,355575196.09436035,8.433346680605279,1.4319175425934991,3.397204430186786,0.1697923252564221,0.0266389260778172,5.373842727759634,,0.4028299272932252,0.219,-0.138826723712358,-0.0458053273587254,
3,NBN,2021,315427230.1113892,4.411384558849128,1.3573125900374332,2.321844581687345,0.3076840325141679,0.0328839837343784,8.35665322667401,,0.5263301239584254,0.219,0.2979449110034681,0.6958707871830752,
0,NBR,2024,977143130.3512572,-5.549301074210361,7.238311730356879,0.3334816080780339,-1.3043645737651486,-0.0390924141170849,32.3661812201843,,-0.06009434406575,,,,
1,NBR,2023,1201804427.911377,-101.98611913708224,3.67958638610524,0.3998043992664548,-0.0360792862522733,-0.0022326786933979,15.159641044168346,,-0.003920184458917,,0.0258879652274339,0.9330773948797164,
2,NBR,2022,2413970409.759521,-6.891918911210559,6.542705389692867,0.9096395122100146,-0.9493300014093822,-0.0740532371612316,11.819561140081744,,-0.1319863921687142,,-0.1171713992869549,-28.723438560760357,
3,NBR,2021,1487694129.537964,-2.613327424391089,2.518715004229134,0.7373773161966723,-0.9637961859356377,-0.1030288683243312,8.354622656842562,,-0.2821603253057672,,-0.2397415597305866,-0.62527943447886,
0,NCLH,2024,11581237681.44867,12.72304160412792,8.124681365844957,1.2216945203413785,0.6385801146173214,0.0455816532264626,13.0095865203632,,0.0960222058807861,,,,
1,NCLH,2023,7765505424.064636,46.730045036434646,25.81557418565604,0.9082543218003618,0.5524406014487695,0.0085250133509533,63.802315105699,,0.0194361961580009,,-0.0980760789611347,-0.8174383718004915,
2,NCLH,2022,6157000450.929657,-2.712443737140853,89.76396977635049,1.271120049492472,-33.09339417707862,-0.1223163287421379,269.55581636074703,,-0.4686254067088378,,-0.4334733267804486,-14.659503664745031,
3,NCLH,2021,9919115918.486694,-2.201026168691893,4.077494057298294,15.3076083719196,-1.852542289273015,-0.240610049089055,6.699355435430498,,-6.954759825057949,,-0.8662225213470527,-0.9853602060699348,
0,NCMI,2024,580990455.7136536,-26.0533836642894,1.4129145323775625,2.4127510619337773,-0.0542315175097276,-0.0392191347168484,0.3827821011673151,,-0.0926079734219269,,,,
1,NCMI,2023,419656000.9838104,0.5950879197161237,0.9658365960501966,2.5402905628559957,1.6230149597238206,1.242205390170865,0.3065592635212888,,4.268765133171913,,-0.313953488372093,32.62331838565022,
2,NCMI,2022,270445011.3882065,-9.423171128508937,-0.5248302181024772,1.085252854687827,0.0556957112361731,-0.0362190812720848,-2.537745002910926,,-0.1151685393258427,,0.5084745762711864,-1.0406976744186047,
3,NCMI,2021,2483771418.058777,-51.00146648991328,-4.71572321636373,21.673398063340112,0.0924625023732675,-0.0595791534132615,-2.551927093221948,,-0.424956369982548,,-0.5401284109149278,-0.6968641114982579,
0,NDAQ,2024,44505329804.359375,39.84362560819998,3.97688587296572,6.0142337573458615,0.0998123492091859,0.0367494653725941,1.7160218032347423,,0.1509459459459459,0.7,,,
1,NDAQ,2023,31707681573.640625,29.941153516185672,2.931553399929792,5.228839309637306,0.0979105029585798,0.0327924691893231,1.985761834319527,,0.1746372031662269,0.7,-0.1805405405405405,-0.0519247985675917,
2,NDAQ,2022,34643668215.38281,30.794371747006945,5.63220097795201,5.564354033951624,0.1828970899040806,0.0539102932719953,2.3926190863274264,,0.1806938644394475,0.7,0.0267150395778364,0.0623229461756373,
3,NDAQ,2021,35220876052.484375,29.67217864573241,5.5075646680976345,5.983838948774104,0.1856137607505864,0.0590106885408898,2.145426114151681,,0.2016649677200136,0.7,-0.0546097012528108,0.0551111111111111,
0,NDSN,2024,11335730522.286987,24.25876024491955,3.865957796176712,4.214149977745438,0.1593633704750575,0.0778681298977531,1.0465801693749932,,0.1737166258786038,-0.039,,,
1,NDSN,2023,13875792470.974731,28.463572750736382,5.340828337673006,5.278712452323007,0.1876373139958276,0.0928245144018111,1.021419828641371,,0.1854550199495403,-0.039,-0.0227846840111661,0.0432477893529416,
2,NDSN,2022,13222003916.011047,25.76871294069816,5.762791137460549,5.104472923759939,0.2236351947698175,0.1343069724830677,0.6651048760555707,,0.198088004453576,-0.039,-0.0145908594280218,0.0525340876689511,
3,NDSN,2021,12917815031.126404,28.430292254574272,5.98287969280516,5.468531798467622,0.2104403162384849,0.1198556249985162,0.7557817268992604,,0.1923487718487229,-0.039,-0.0880480782371622,-0.1144701940935835,
0,NECB,2024,301191441.99256897,6.398254705199664,0.9461283403412346,2.934902576322975,0.1478728784542362,0.0234247835742873,5.312667862449386,,0.4587036170876208,-0.093,,,
1,NECB,2023,204554148.4832764,4.420307470033633,0.7323159347830533,2.0786544502248456,0.1656708135684239,0.0262315525739243,5.315707509173901,,0.4702511000233723,-0.093,-0.0410917524165887,-0.0169520329693673,
2,NECB,2022,182542376.62305832,7.347839496963262,0.6967558814418099,2.7886094809510893,0.0948245918721778,0.0174341368863612,4.439018432071576,,0.3795142071494042,-0.093,-0.3348034184560041,-0.4631558475235543,
3,NECB,2021,131681987.98980711,11.061065769828405,0.5238322075160796,2.8845999559651068,0.047358203849122,0.0097178120433934,3.873340175509782,,0.26078860898138,-0.093,-0.3026275588145432,-0.5207905647466087,
0,NEE,2024,143115998919.9375,20.604088528640585,2.856549747907976,5.781763782973276,0.138639947306441,0.0365302086839448,2.7952136683898523,,0.2806124510160384,-0.636,,,
1,NEE,2023,122042330605.70557,16.695257264802404,2.5710442952242683,4.340980671754484,0.1539984831886744,0.0411856509417485,2.739129518833741,,0.2600128050081809,-0.636,0.1357815214317456,0.0524042614454362,
2,NEE,2022,160915188706.56055,38.80279447951786,4.101944701791036,7.678716773552231,0.1057126105687119,0.0260924277220247,3.051467026944352,,0.1978908188585608,-0.636,-0.2546062459984349,-0.4326949384404924,
3,NEE,2021,161939791884.38477,45.32319951983901,4.35298618043075,9.487362580372883,0.0960432234826084,0.0253562507096627,2.787753346594269,,0.2093268498447477,-0.636,-0.1854838709677419,-0.1384133108271039,
0,NEM,2024,43092909078.30469,12.871239270700324,1.4398860290799482,2.3066539491652227,0.1118684843624699,0.0594154288452323,0.8828187650360866,,0.1792099346964993,10.39,,,
1,NEM,2023,41560797651.359375,-16.664313412734312,1.431797900277651,3.5185233365526054,-0.0859200055121094,-0.044932079414838,0.9122196575602026,,-0.2111412123264476,10.39,-0.3677336473610962,-1.7449223416965352,
2,NEM,2022,53927093754.234375,-125.70418124530156,2.786353919305279,4.5259835295203,-0.022165960524956,-0.0111480692271711,0.9883228273225172,,-0.0360050356693243,10.39,0.0087199458178123,0.8279871692060946,
3,NEM,2021,58950644677.67969,50.55801430332735,2.6768978602161333,4.823322261305816,0.0529470529470529,0.028744699733754,0.8419762056125693,,0.0954017345769923,10.39,0.0257658413764162,3.717948717948718,
0,NET,2024,35931095001.06445,-455.9783629576707,34.34435161222791,21.5204452979676,-0.0753201344674684,-0.0238703826107291,2.15538027587433,,-0.0471961984300675,,,,
1,NET,2023,25350520860.958008,-137.81276800068505,33.222751496248605,19.54934922514296,-0.2410716508943748,-0.066653815340208,2.616771968174961,,-0.1418544123941098,,-0.2233320516091627,-1.3343781725888324,
2,NET,2022,12546381427.467772,-64.87908029986282,20.10754054315277,12.86490357508326,-0.3099233289100012,-0.0747248356587637,3.1475277419851144,,-0.1982904738418503,,-0.2479315516928925,-0.0512750816802483,
3,NET,2021,33229276288.0,-127.65319788405318,40.732235538699534,50.62151146968584,-0.3190851166587807,-0.1097391266956174,1.9076695456473292,,-0.396554981064126,,-0.326908938405994,-0.3460939802772764,
0,NEU,2024,4577436068.536377,9.89902115324694,3.1318345030945056,1.6426846555989063,0.316378200895878,0.1477574506932486,1.141199644495044,,0.1659441504537138,0.181,,,
1,NEU,2023,5154227022.092896,13.25457492103382,4.785455069019206,1.910091435797367,0.3610417608659119,0.1684217091383624,1.143677099068669,,0.1441080869946439,0.181,-0.0316300611722418,-0.1590547843594362,
2,NEU,2022,3005792619.579468,10.75271562213176,3.94250396386637,1.0871649691639311,0.36665193262916,0.1161442202941809,2.1568676573011527,,0.1011060840227445,0.181,0.0245995896115466,-0.2811419930875576,
3,NEU,2021,2994991936.7904663,15.688142648765195,3.929770336505325,1.27115963889227,0.2504930267710584,0.0746190250606229,2.356959254929284,,0.0810267771878223,0.181,-0.1478187021913708,-0.3170588614070359,
0,NEWT,2024,323459555.12809753,6.360677936957456,1.169649513741385,1.360565810103086,0.1838875549641286,0.0246869769194023,6.448767646378153,,0.2139026411316612,-0.079,,,
1,NEWT,2023,318653549.9572754,6.732733629640926,1.389631194538679,1.7217164019541675,0.2063992534058994,0.033108478202017,5.234030212639769,,0.2557232317010574,-0.079,-0.2215034134071397,-0.0692977798753269,
2,NEWT,2022,365942491.4264679,11.32563187231803,0.9749159240684038,3.4795330553053905,0.0860804884936514,0.0323465164750896,1.6611981095380943,,0.3072263953598935,-0.079,-0.4317561689872973,-0.3173107397156077,
3,NEWT,2021,559796440.1855469,6.652996603189214,1.3860224275243989,3.788526337704448,0.2083305479007742,0.0796376167585212,1.6159816978511317,,0.5694466063440285,-0.079,0.4049729010174004,1.6041286249264957,
0,NFBK,2024,463013702.00099945,15.462137318450472,0.6570403436389585,3.619981251718068,0.042493500743583,0.0052846809725718,7.040882877155539,,0.2341190727493061,0.295,,,
1,NFBK,2023,485157097.8401184,12.87947908997102,0.6936315190474139,3.5526247800657456,0.0538555569058324,0.0067285343873495,7.00405464332435,,0.2758360610121336,0.295,0.0676908643133575,0.2579395558523961,
2,NFBK,2022,595788749.711895,9.748012070091052,0.8494400400802621,3.5828512391793503,0.0871398223527566,0.010911587735189,6.98598924991802,,0.3675468611874508,0.295,0.2176724295746285,0.6225278080118931,
3,NFBK,2021,629423935.2115631,8.90853929305578,0.8507073891568844,3.7002735723951696,0.0954934766713115,0.0130104877192736,6.3397307412117865,,0.4153625471775758,0.295,0.022929959287746,0.1560071336245684,
0,NFE,2024,3939966568.622589,-15.82068097214729,2.0997163592861487,1.6660464334559293,-0.1327197206607447,-0.019354115206253,5.857441905578045,,-0.105308136633881,,,,
1,NFE,2023,10004248178.100586,18.259859199792267,6.099801705329442,4.145470832463397,0.3340552431750863,0.0521730518619458,5.40283117918851,,0.227026440188025,,0.0204815507049043,3.199984741345733,
2,NFE,2022,10349029444.42749,53.21412309003795,8.023623020597828,4.3698652200539,0.1507799537920019,0.0252403543531399,4.973765331596657,,0.0821185235479708,,-0.0186566422021998,-0.6450348797733818,
3,NFE,2021,5860473559.22699,60.352545304281904,3.271129346651404,4.430321481714675,0.0542003544367386,0.0141211536347311,2.838238421500635,,0.073407367649171,,-0.4414450704986589,-0.5006967333233923,
0,NFG,2024,5589448784.240723,72.10982395521684,1.962351017500604,2.874033342198324,0.0272133658060142,0.0093167238998193,1.9209157745397936,,0.0398563355803394,0.317,,,
1,NFG,2023,4403009741.455078,9.23322220803135,1.4858086660130467,2.0255168283389,0.1609198427739173,0.0575907036735561,1.794198238765516,,0.2193726938118136,0.317,0.117729238331765,5.152077715996026,
2,NFG,2022,5048281167.785645,8.918893765046958,2.4271796127237346,2.3093206491472023,0.2721390877236169,0.0716821452986235,2.7964696311738666,,0.2589245605993652,0.317,0.0056468689664182,0.1869602781494172,
3,NFG,2021,5253728705.993652,14.447331357040351,2.9412781650009308,3.0147772490163893,0.2035862604873122,0.0487147387915992,3.1791512289176054,,0.2086736418312475,0.317,-0.2028260155550249,-0.3575379712060153,
0,NFLX,2024,372374632000.0,42.74453681520716,15.0493512919944,9.547830994750232,0.3520766023750739,0.1624383786695203,1.1674471590939173,,0.2233696211524606,0.252,,,
1,NFLX,2023,205163525688.2324,37.93711262192283,9.965047922490417,6.083732728986505,0.262672808597771,0.1109741214765035,1.3669735349370296,,0.1603636204372306,0.252,-0.1353214943445247,-0.3792218701641518,
2,NFLX,2022,134127220305.81444,29.859637052143903,6.455437824288729,4.242444629488162,0.2161927759877185,0.0924363709278332,1.338828037250665,,0.1420795779292152,0.252,-0.0625012139234191,-0.1693912155902655,
3,NFLX,2021,230259448549.48828,45.005705091619895,14.528099285813957,7.753406225363979,0.3228057255460953,0.1147530934572725,1.8130459565021635,,0.1722760749904942,0.252,-0.0606570500908571,0.1389836515488686,
0,NGNE,2024,306492525.7356644,-4.078735837001815,0.9874910212989588,331.3432710655831,-0.2421071284736206,-0.2238227146814404,0.0816915022150624,,-81.23675675675676,,,,
1,NGNE,2023,401620733.82377625,-11.058753030915996,2.1589726799970768,,-0.1952274975272007,-0.1631689378316327,0.1964746484324603,,,,-1.0,0.5167012669008836,
2,NGNE,2022,157453583.45594406,-2.852988520465021,-1.08038056701325,,0.3786838114711917,-0.5050931222257814,-1.749730682933189,,,,,-0.5196464465677231,
3,NGNE,2021,1169492200.0,-23.15046815923353,-12.729166802721087,,0.5498448979591837,-0.497768187058441,-2.104620408163265,,,,,0.084654550725688,
0,NGVC,2024,912194615.7714844,26.88064286935272,5.234856105291611,0.7347017044918265,0.1947444534989153,0.0517715370204248,2.761612358970239,,0.027331999017385,0.601,,,
1,NGVC,2023,352436343.6279297,15.163117653828236,2.0629494303353977,0.3090007291348957,0.1360504796857897,0.0347332949782197,2.9170047002768658,,0.0203784430213718,0.601,-0.0813613244361038,-0.3150729335494327,
2,NGVC,2022,194809450.0,9.118158202667916,1.250285279696044,0.1787857749225651,0.1371203758375478,0.0322194876249419,3.2558211177572973,,0.0196076631868762,0.601,-0.0446645881701047,-0.0807985199845114,
3,NGVC,2021,289957669.6166992,14.088609378392654,2.031497499609049,0.2747070339215125,0.1441943235877279,0.0314175847493203,3.5896056217640178,,0.019498520155071,0.601,-0.0313034300791556,-0.0366955300725485,
0,NI,2024,16908294006.51001,22.236052086415057,1.947018033498769,3.099538781417391,0.0875613182561433,0.0239209012177512,2.660452315699777,,0.1393924950963318,0.302,,,
